nome_medico,endereco,cidade,estado,pais,cep,latitude,longitude,especialidade,planos_aceitos,bairro
Dr(a). Evelyn Cavalcante,"Núcleo Nascimento, 19, Vila Nova Cachoeirinha 1ª Seção",São Paulo,SP,Brasil,83568-306,-23.501569261450683,-46.69434664693484,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Nova Cachoeirinha 1ª Seção
Dr(a). Sr. José Pedro Carvalho,"Núcleo de Pacheco, 221, Castanheira",São Paulo,SP,Brasil,57184-847,-23.514091058851108,-46.728821387107374,Pediatria,"[""Diamante""]",Castanheira
Dr(a). Enzo Silva,"Conjunto Vicente Farias, 71, Vila Madre Gertrudes 4ª Seção",São Paulo,SP,Brasil,84453-507,-23.522778561429647,-46.68523534118966,Ortopedia,"[""Diamante""]",Vila Madre Gertrudes 4ª Seção
Dr(a). Sr. Eduardo Farias,"Praça Maitê Machado, 76, Granja Werneck",São Paulo,SP,Brasil,58325-878,-23.502543266858762,-46.65749636470919,Cardiologia,"[""Diamante""]",Granja Werneck
Dr(a). Oliver Montenegro,"Chácara de Almeida, 21, Floramar",São Paulo,SP,Brasil,53003-766,-23.529312280660935,-46.67108965874667,Cardiologia,"[""Diamante""]",Floramar
Dr(a). Sr. Ryan Pastor,"Quadra de Sales, 7, Esplanada",São Paulo,SP,Brasil,12541219,-23.571369973458236,-46.77667418832905,Dermatologia,"[""Ouro"",""Diamante""]",Esplanada
Dr(a). Ana Cecília da Rocha,"Via Fonseca, 29, Vila Santo Antônio Barroquinha",São Paulo,SP,Brasil,66831058,-23.594950748027937,-46.730260452783575,Dermatologia,"[""Ouro"",""Diamante""]",Vila Santo Antônio Barroquinha
Dr(a). Pedro Miguel Moraes,"Área Sales, 67, Santa Sofia",São Paulo,SP,Brasil,10319197,-23.55912699776886,-46.794689444735795,Ortopedia,"[""Ouro"",""Diamante""]",Santa Sofia
Dr(a). Dr. Anthony Rocha,"Fazenda de Teixeira, 597, Cabana Do Pai Tomás",São Paulo,SP,Brasil,33785-082,-23.592232438203464,-46.723096730340714,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Cabana Do Pai Tomás
Dr(a). Enzo Gabriel Souza,"Vereda de Montenegro, 92, São Jorge 3ª Seção",São Paulo,SP,Brasil,00079-578,-23.573288707342208,-46.64092344898497,Pediatria,"[""Diamante""]",São Jorge 3ª Seção
Dr(a). Olívia Casa Grande,"Condomínio Cassiano, 833, Sion",São Paulo,SP,Brasil,09947-537,-23.574785978300504,-46.6057623908345,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Sion
Dr(a). Agatha Pimenta,"Área Novais, 96, Mala E Cuia",São Paulo,SP,Brasil,01820-119,-23.544751142047772,-46.7993864874582,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Mala E Cuia
Dr(a). Ana Vitória Lima,"Rodovia Laís Martins, 498, Conjunto Floramar",São Paulo,SP,Brasil,82509131,-23.569534826538113,-46.62351828695898,Ortopedia,"[""Diamante""]",Conjunto Floramar
Dr(a). Ana Cecília Jesus,"Rodovia Câmara, 56, Esperança",São Paulo,SP,Brasil,62856-745,-23.532021892646668,-46.79803564113141,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Esperança
Dr(a). Ana Vitória Vasconcelos,"Vale Porto, 992, Nova Floresta",São Paulo,SP,Brasil,00018312,-23.548787990441316,-46.76875424947399,Ortopedia,"[""Diamante""]",Nova Floresta
Dr(a). Esther Jesus,"Praia de Dias, 160, Castelo",São Paulo,SP,Brasil,28766234,-23.570615491669948,-46.789664556423055,Ortopedia,"[""Diamante""]",Castelo
Dr(a). Sr. Gael Pires,"Residencial Lopes, 74, Ventosa",São Paulo,SP,Brasil,18121868,-23.5949462034095,-46.672180190604166,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Ventosa
Dr(a). Emanuelly Ramos,"Conjunto Thales Duarte, 28, Santa Lúcia",São Paulo,SP,Brasil,50887-388,-23.511557398738777,-46.61336902736151,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Lúcia
Dr(a). Enzo Gabriel Garcia,"Chácara Otávio Pimenta, 23, Tupi B",São Paulo,SP,Brasil,52309-067,-23.59747190140306,-46.79816042475692,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Tupi B
Dr(a). Larissa Cunha,"Fazenda Calebe Sousa, 937, Vila Nova",São Paulo,SP,Brasil,75392117,-23.597236096871036,-46.742036921407234,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Nova
Dr(a). Vicente Pires,"Feira Dom da Mata, 49, Goiania",São Paulo,SP,Brasil,56335-609,-23.565989895183925,-46.78097358233367,Clínico Geral,"[""Diamante""]",Goiania
Dr(a). Evelyn Aparecida,"Aeroporto Thales Moura, 2, Centro",São Paulo,SP,Brasil,09192-662,-23.586200158621523,-46.67858691772334,Clínico Geral,"[""Ouro"",""Diamante""]",Centro
Dr(a). Arthur Miguel Aragão,"Conjunto Maya Cavalcante, 43, Castanheira",São Paulo,SP,Brasil,32912-694,-23.569776527200634,-46.641359425971686,Cardiologia,"[""Ouro"",""Diamante""]",Castanheira
Dr(a). Luiz Gustavo Jesus,"Colônia de Cassiano, 75, Esperança",São Paulo,SP,Brasil,17781062,-23.51670850797941,-46.786388702219796,Ortopedia,"[""Diamante""]",Esperança
Dr(a). Luiz Miguel Farias,"Morro de Pimenta, 738, Lajedo",São Paulo,SP,Brasil,36793299,-23.514819002807545,-46.73114579985153,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Lajedo
Dr(a). Ana Cecília Azevedo,"Loteamento Sarah Gonçalves, 91, Vila Barragem Santa Lúcia",São Paulo,SP,Brasil,45279-382,-23.502028381143845,-46.72395149013625,Pediatria,"[""Ouro"",""Diamante""]",Vila Barragem Santa Lúcia
Dr(a). Ana Monteiro,"Vale Matheus Farias, 22, Graça",São Paulo,SP,Brasil,18206743,-23.570688952237287,-46.66884991269963,Ortopedia,"[""Ouro"",""Diamante""]",Graça
Dr(a). Dr. Dom Marques,"Ladeira Vieira, 85, Flavio Marques Lisboa",São Paulo,SP,Brasil,46184671,-23.57253032031038,-46.74034112584265,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Flavio Marques Lisboa
Dr(a). Ravy Andrade,"Vereda Antony Pastor, 49, Jardim Alvorada",São Paulo,SP,Brasil,01958506,-23.592003359106172,-46.6658504425175,Cardiologia,"[""Ouro"",""Diamante""]",Jardim Alvorada
Dr(a). Giovanna Ferreira,"Rua Caldeira, 9, Vila Nova Gameleira 1ª Seção",São Paulo,SP,Brasil,83009306,-23.56331706389608,-46.646707651605404,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Vila Nova Gameleira 1ª Seção
Dr(a). Ísis Araújo,"Sítio Vitor Rezende, 216, Marçola",São Paulo,SP,Brasil,93302-153,-23.52772545468835,-46.704844140881555,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Marçola
Dr(a). Maria Luiza Peixoto,"Passarela de Ferreira, 74, Conjunto Lagoa",São Paulo,SP,Brasil,48100-106,-23.552277840462693,-46.71381499920377,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Conjunto Lagoa
Dr(a). Dra. Gabrielly Peixoto,"Passarela de Sales, 43, Vila Copacabana",São Paulo,SP,Brasil,94949328,-23.590809324978327,-46.67366219113974,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Vila Copacabana
Dr(a). Maria Júlia Santos,"Condomínio de Caldeira, 483, Laranjeiras",São Paulo,SP,Brasil,30233-544,-23.54007901480111,-46.634610051917505,Clínico Geral,"[""Diamante""]",Laranjeiras
Dr(a). Henry Gabriel Carvalho,"Alameda Barros, 714, Miramar",São Paulo,SP,Brasil,86015936,-23.572053928915295,-46.79037583133352,Ortopedia,"[""Diamante""]",Miramar
Dr(a). Danilo Pereira,"Loteamento Enzo Gabriel da Cunha, 54, Caiçaras",São Paulo,SP,Brasil,34424435,-23.560984865041757,-46.698534562332874,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Caiçaras
Dr(a). Vitor Hugo Rodrigues,"Chácara de Gonçalves, 37, Vila Nossa Senhora Do Rosário",São Paulo,SP,Brasil,91703-722,-23.565677326724302,-46.640001335190725,Cardiologia,"[""Ouro"",""Diamante""]",Vila Nossa Senhora Do Rosário
Dr(a). Maria Eduarda Porto,"Avenida de Almeida, 80, Chácara Leonina",São Paulo,SP,Brasil,87206-799,-23.531004346617912,-46.71213188682029,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Chácara Leonina
Dr(a). Valentim Pires,"Estação Maria Luiza da Conceição, 19, Vila Formosa",São Paulo,SP,Brasil,82425-857,-23.55837700919738,-46.7412047296261,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Formosa
Dr(a). Nathan Lopes,"Colônia Pastor, 4, Trevo",São Paulo,SP,Brasil,34943780,-23.503368856646674,-46.68101028392751,Clínico Geral,"[""Ouro"",""Diamante""]",Trevo
Dr(a). Sr. Luiz Otávio Cirino,"Vale de Vasconcelos, 4, Vila São Gabriel Jacui",São Paulo,SP,Brasil,54663109,-23.50139590139782,-46.68919064335386,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Vila São Gabriel Jacui
Dr(a). Manuella Gomes,"Colônia Ana Lívia Duarte, 7, Santa Monica",São Paulo,SP,Brasil,18178711,-23.599109717091125,-46.75481297389066,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Monica
Dr(a). Maria Isis Dias,"Via Guilherme Viana, 2, Leticia",São Paulo,SP,Brasil,24810-412,-23.575459407554476,-46.631790017810566,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Leticia
Dr(a). Srta. Allana Costa,"Condomínio Lucas Fonseca, 179, São Tomaz",São Paulo,SP,Brasil,73295057,-23.574775375334006,-46.79104485558394,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",São Tomaz
Dr(a). Marina Peixoto,"Residencial da Paz, 68, Vila Pilar",São Paulo,SP,Brasil,73872830,-23.57392573139128,-46.764156135300404,Cardiologia,"[""Ouro"",""Diamante""]",Vila Pilar
Dr(a). Kamilly Rocha,"Travessa de Marques, 34, Vila Jardim São José",São Paulo,SP,Brasil,08303747,-23.50974696634492,-46.60445358504582,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Jardim São José
Dr(a). Clara da Cunha,"Praça Cirino, 1, São Bernardo",São Paulo,SP,Brasil,93546700,-23.593637267204546,-46.65830468187863,Cardiologia,"[""Ouro"",""Diamante""]",São Bernardo
Dr(a). Raul Pereira,"Largo de Sousa, 19, Vila Maloca",São Paulo,SP,Brasil,60999280,-23.573184023399453,-46.710755865863185,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Vila Maloca
Dr(a). Benjamim Nascimento,"Alameda Maria Eduarda Silveira, 734, Beija Flor",São Paulo,SP,Brasil,42916986,-23.509511499739748,-46.63717601862134,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Beija Flor
Dr(a). Mariane Mendonça,"Rodovia de Castro, 41, Santa Margarida",São Paulo,SP,Brasil,21732-095,-23.503899797183408,-46.684752423857994,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Margarida
Dr(a). Agatha Barros,"Campo de Vargas, 59, Barro Preto",São Paulo,SP,Brasil,16060-781,-23.598179183695986,-46.67374702857656,Pediatria,"[""Diamante""]",Barro Preto
Dr(a). Caroline Pires,"Setor Luan Dias, 86, Santa Monica",São Paulo,SP,Brasil,00416-669,-23.58466516327457,-46.733942649475026,Ortopedia,"[""Diamante""]",Santa Monica
Dr(a). Esther Souza,"Sítio de Teixeira, 586, Colégio Batista",São Paulo,SP,Brasil,01261-197,-23.569504058590073,-46.633411244975086,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Colégio Batista
Dr(a). Antonella Barros,"Ladeira Bella Correia, 139, Vila Satélite",São Paulo,SP,Brasil,69590643,-23.589428904432438,-46.64329431341598,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Satélite
Dr(a). Maria Laura Aparecida,"Avenida de Vasconcelos, 89, Araguaia",São Paulo,SP,Brasil,34809000,-23.598177342982503,-46.772812879533326,Dermatologia,"[""Ouro"",""Diamante""]",Araguaia
Dr(a). Lavínia Albuquerque,"Vale de Brito, 29, São Jorge 3ª Seção",São Paulo,SP,Brasil,00667-669,-23.51643888956858,-46.62251224492582,Ortopedia,"[""Diamante""]",São Jorge 3ª Seção
Dr(a). Théo Sá,"Rua Otto Cardoso, 548, Vila Independencia 1ª Seção",São Paulo,SP,Brasil,42448-348,-23.525506744116843,-46.76250288309273,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Independencia 1ª Seção
Dr(a). Caio Nogueira,"Distrito Theodoro Duarte, 41, Maria Goretti",São Paulo,SP,Brasil,74113301,-23.510569948220862,-46.69061666661692,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Maria Goretti
Dr(a). Kevin Montenegro,"Recanto Luísa Cavalcanti, 76, Nova America",São Paulo,SP,Brasil,06447-430,-23.504404779215502,-46.64168526793638,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova America
Dr(a). Bianca Sá,"Condomínio Pires, 933, Jardim Leblon",São Paulo,SP,Brasil,28096278,-23.502716351844636,-46.711384274982635,Ortopedia,"[""Diamante""]",Jardim Leblon
Dr(a). Heloísa Almeida,"Estação de Rios, 34, Cachoeirinha",São Paulo,SP,Brasil,66080-460,-23.594757251699516,-46.6230340164425,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Cachoeirinha
Dr(a). Maria Flor Porto,"Conjunto de Alves, 666, João Paulo Ii",São Paulo,SP,Brasil,20549843,-23.597098667127774,-46.76130601752314,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",João Paulo Ii
Dr(a). Ana Beatriz Oliveira,"Avenida Cecilia Farias, 76, Horto",São Paulo,SP,Brasil,26450882,-23.582741415719788,-46.76841711824661,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Horto
Dr(a). Arthur Miguel Viana,"Área de Vargas, 27, São Marcos",São Paulo,SP,Brasil,97222686,-23.526608436829743,-46.75581949390953,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",São Marcos
Dr(a). Vicente Aragão,"Estrada Guerra, 179, Vila Nova Cachoeirinha 2ª Seção",São Paulo,SP,Brasil,22561-321,-23.582786451811476,-46.7088022745641,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Nova Cachoeirinha 2ª Seção
Dr(a). Ana Luiza da Luz,"Aeroporto de Fonseca, 7, Planalto",São Paulo,SP,Brasil,26685677,-23.555569003855116,-46.67619206926108,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Planalto
Dr(a). Guilherme Moraes,"Residencial Sá, 366, Álvaro Camargos",São Paulo,SP,Brasil,10572663,-23.509108270870698,-46.60813617189968,Pediatria,"[""Diamante""]",Álvaro Camargos
Dr(a). Rhavi Pinto,"Conjunto de Souza, 5, Tupi B",São Paulo,SP,Brasil,56939-806,-23.53437040604549,-46.709345714074,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Tupi B
Dr(a). Enrico Novais,"Chácara Cunha, 257, Lindéia",São Paulo,SP,Brasil,96581-680,-23.546510291695625,-46.710718459590524,Cardiologia,"[""Ouro"",""Diamante""]",Lindéia
Dr(a). Maria Isis Aragão,"Esplanada de Farias, 46, Tres Marias",São Paulo,SP,Brasil,62116083,-23.540560964093327,-46.65258638658595,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Tres Marias
Dr(a). Ana Laura Nogueira,"Quadra de Castro, 69, Graça",São Paulo,SP,Brasil,35776754,-23.503813244093575,-46.70190132852578,Clínico Geral,"[""Diamante""]",Graça
Dr(a). Diego Marques,"Campo Breno Borges, 76, Mineirão",São Paulo,SP,Brasil,03126-672,-23.550546142953383,-46.629239000960375,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Mineirão
Dr(a). Enzo Lopes,"Área Pedro Lucas Rezende, 956, Maravilha",São Paulo,SP,Brasil,12485023,-23.540142132481922,-46.73176834349268,Cardiologia,"[""Diamante""]",Maravilha
Dr(a). Dr. Ravy Borges,"Campo de Rocha, 38, Pindorama",São Paulo,SP,Brasil,04554-217,-23.59435065723091,-46.70058524918323,Pediatria,"[""Ouro"",""Diamante""]",Pindorama
Dr(a). Maria Luiza Farias,"Travessa Aragão, 97, São Tomaz",São Paulo,SP,Brasil,32417568,-23.578743419663763,-46.696612016187515,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",São Tomaz
Dr(a). Asafe Cunha,"Vale de Cirino, 93, São Salvador",São Paulo,SP,Brasil,42115476,-23.57759419748551,-46.74318145265411,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",São Salvador
Dr(a). Mathias Souza,"Vale Olívia Moraes, 3, Taquaril",São Paulo,SP,Brasil,63693-031,-23.519390101454867,-46.68442977019218,Cardiologia,"[""Diamante""]",Taquaril
Dr(a). Gustavo Henrique Moura,"Largo Garcia, 96, Nossa Senhora Da Conceição",São Paulo,SP,Brasil,59338352,-23.550973623231148,-46.68847839490751,Pediatria,"[""Ouro"",""Diamante""]",Nossa Senhora Da Conceição
Dr(a). Hellena da Costa,"Condomínio Almeida, 36, Jardim Montanhês",São Paulo,SP,Brasil,18306-600,-23.576821334052934,-46.75395875611586,Ortopedia,"[""Diamante""]",Jardim Montanhês
Dr(a). Maria Cecília Porto,"Favela Ana Liz Lopes, 4, Cachoeirinha",São Paulo,SP,Brasil,21635-674,-23.51532040894687,-46.631676111332844,Cardiologia,"[""Ouro"",""Diamante""]",Cachoeirinha
Dr(a). Oliver Azevedo,"Aeroporto Aylla Cassiano, 50, Renascença",São Paulo,SP,Brasil,36430-403,-23.56942314648307,-46.777925707863425,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Renascença
Dr(a). Clarice Pimenta,"Via Davi Lucas Caldeira, 189, Marieta 2ª Seção",São Paulo,SP,Brasil,80500197,-23.529836373516474,-46.638919499442544,Cardiologia,"[""Diamante""]",Marieta 2ª Seção
Dr(a). Daniela Sá,"Chácara Duarte, 70, Buritis",São Paulo,SP,Brasil,42368814,-23.57161873881078,-46.6643149482204,Cardiologia,"[""Diamante""]",Buritis
Dr(a). Sarah Farias,"Avenida Enzo Barbosa, 6, Belvedere",São Paulo,SP,Brasil,94930-998,-23.55542183200617,-46.72701233173028,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Belvedere
Dr(a). Esther Azevedo,"Recanto de Sales, 4, Boa Esperança",São Paulo,SP,Brasil,66872900,-23.536439193938122,-46.69084860903,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Boa Esperança
Dr(a). Sra. Ana Luiza Barros,"Residencial Andrade, 56, Mariquinhas",São Paulo,SP,Brasil,62697480,-23.578673694106648,-46.750962393935644,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Mariquinhas
Dr(a). Sr. Bryan Sampaio,"Condomínio de Carvalho, 48, Vila Da Paz",São Paulo,SP,Brasil,20827-484,-23.585327375797686,-46.71466670159465,Cardiologia,"[""Ouro"",""Diamante""]",Vila Da Paz
Dr(a). Lucas da Cruz,"Passarela Guerra, 72, Alto Vera Cruz",São Paulo,SP,Brasil,17877-445,-23.546419316493914,-46.67838019908484,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Alto Vera Cruz
Dr(a). Davi Jesus,"Praça de da Mata, 66, Vila Piratininga",São Paulo,SP,Brasil,05574-843,-23.555133891581757,-46.635442451016736,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Piratininga
Dr(a). Dr. Mateus Albuquerque,"Loteamento Lara Ferreira, 79, Petropolis",São Paulo,SP,Brasil,21489-127,-23.585270066132207,-46.60171373456085,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Petropolis
Dr(a). Marina Viana,"Área de Fernandes, 1, Maravilha",São Paulo,SP,Brasil,36449561,-23.548650532902496,-46.60012398798453,Dermatologia,"[""Ouro"",""Diamante""]",Maravilha
Dr(a). Júlia Fogaça,"Aeroporto Silva, 8, Itapoa",São Paulo,SP,Brasil,57747483,-23.537223636095273,-46.70852850966476,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Itapoa
Dr(a). Ian da Luz,"Campo Rezende, 4, Goiania",São Paulo,SP,Brasil,35030180,-23.520259533673375,-46.77266093000881,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Goiania
Dr(a). Sr. Rodrigo Pires,"Rua Asafe Garcia, 39, Ápia",São Paulo,SP,Brasil,47796-233,-23.547077971969802,-46.76387161878325,Ortopedia,"[""Diamante""]",Ápia
Dr(a). Daniela Lima,"Travessa de Costela, 528, Vila Das Oliveiras",São Paulo,SP,Brasil,41724-461,-23.53653632859415,-46.67843040926524,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Das Oliveiras
Dr(a). Evelyn Teixeira,"Largo Maria Sophia Porto, 949, Biquinhas",São Paulo,SP,Brasil,67172871,-23.52833375054958,-46.6581455787092,Clínico Geral,"[""Ouro"",""Diamante""]",Biquinhas
Dr(a). Bella Cardoso,"Ladeira Gustavo Henrique Gomes, 551, Milionario",São Paulo,SP,Brasil,95578588,-23.536090688886787,-46.73069030283664,Ortopedia,"[""Ouro"",""Diamante""]",Milionario
Dr(a). Alice da Rocha,"Alameda de da Costa, 65, Conjunto Novo Dom Bosco",São Paulo,SP,Brasil,82587-398,-23.558317157573818,-46.69115462015653,Ortopedia,"[""Ouro"",""Diamante""]",Conjunto Novo Dom Bosco
Dr(a). Juan Abreu,"Praia Jesus, 710, Jardim Dos Comerciarios",São Paulo,SP,Brasil,23477-781,-23.59165902690294,-46.768332794351785,Pediatria,"[""Ouro"",""Diamante""]",Jardim Dos Comerciarios
Dr(a). Melissa da Costa,"Sítio Ribeiro, 65, Minas Brasil",São Paulo,SP,Brasil,83038-108,-23.52381932654243,-46.62737620194625,Dermatologia,"[""Diamante""]",Minas Brasil
Dr(a). Sra. Joana Moreira,"Pátio Sales, 8, União",São Paulo,SP,Brasil,98719-092,-23.583508052403413,-46.624734648376226,Ortopedia,"[""Ouro"",""Diamante""]",União
Dr(a). Antônio Correia,"Fazenda Ryan Moraes, 1, Vila Santo Antônio Barroquinha",São Paulo,SP,Brasil,92659-154,-23.58271587009153,-46.776092602618284,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Santo Antônio Barroquinha
Dr(a). Dr. Calebe Rodrigues,"Praça de Moreira, 7, Pompéia",São Paulo,SP,Brasil,04764-691,-23.564387512338314,-46.69772138816169,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Pompéia
Dr(a). Eduardo Dias,"Residencial Pinto, 61, Novo Das Industrias",São Paulo,SP,Brasil,95041-380,-23.588574077737462,-46.726645800493515,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Novo Das Industrias
Dr(a). Vinicius da Mata,"Rua Alice Azevedo, 67, Heliopolis",São Paulo,SP,Brasil,33546060,-23.592751783757485,-46.671598263641904,Clínico Geral,"[""Ouro"",""Diamante""]",Heliopolis
Dr(a). Anthony Gabriel Teixeira,"Viela de Pimenta, 938, Jardim São José",São Paulo,SP,Brasil,86929-025,-23.58175772412318,-46.723578744342355,Pediatria,"[""Ouro"",""Diamante""]",Jardim São José
Dr(a). Rael Monteiro,"Vereda Heitor Lima, 148, Serrano",São Paulo,SP,Brasil,01881-813,-23.56710294662298,-46.75041124420419,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Serrano
Dr(a). Stella Brito,"Esplanada Oliveira, 2, Mariquinhas",São Paulo,SP,Brasil,19328663,-23.59656710785818,-46.61737305412426,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Mariquinhas
Dr(a). Dra. Ana Clara Siqueira,"Recanto Gonçalves, 61, Conjunto Celso Machado",São Paulo,SP,Brasil,95449781,-23.5240315566657,-46.708413749973786,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Conjunto Celso Machado
